İzmir;(46. Yarış Günü);17/09/2022
1. Kosu :   16:45;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SPEEDY FOOT KG DB;3y a  d;MUNNINGS (USA);CHAPEAU CHIC (USA);53 +0.70;A.YILDIZ AP;SEMA ULAŞ;B.GÜL;1;%11.13(3);57;1:17.78;5,95;1,5  Boy
2;SHINING GLORY K DB;3y d  d;TOROK (IRE);HAPPY VALENTINE;58;M.ÇİÇEK;ENGİN ATEŞLER;A.ÖCAL;2;%40.53(1);80;1:17.96;1,55;3 Boy
3;RAIN FALL KG K DB;3y d  d;SCARFACE;ADAMANT;53 +2.00;M.M.BİLGİN;AYHAN AKTAŞ;F.ATCI;4;%5.14(6);42;1:18.41;6,85;1,5  Boy
4;BATIRAY KG DB SK;3y d  e;FLY BY ME;MASTER PLAN;61;MER.ÇELİK;CİHAN ARŞ;Y.BULUT;8;%6.17(5);51;1:18.60;14,35;1 Boy
5;VERY GOLD KG SK;3y d  d;AZARAKS;SUZİ GOLD;56 +1.10;B.KURDU;HULUSİ ÇİL;A.COŞKAN;10;%15.25(2);72;1:18.77;5,60;
6;LUNAR CURVE K DB;3y d  d;TOROK (IRE);JULE OF SUCCESS (USA);54 +0.40;A.İNCİ AP;AHMET AKBULUT;SER.GÖKÇE;11 - DS;%3.08(8);44;1:18.80;32,35;
7;TURAMHAN KG K DB;3y d  e;PERFECT STORM;SESİBEL;52 +0.90;E.AKTUĞ AP;RAMZİ TURAN;M.YAPAROĞLU;3;%1.86(9);42;1:19.36;36,80;
8;WHITE DARKNESS KG DB SK;3y d  e;KANEKO;WHITE HEART;58;K.TOKAÇOĞLU;TÜRKAN KASIM;K.GÜNEŞ;9;%4.28(7);52;1:19.37;19,55;
9;GOLDEN KOI KG K;3y d  d;TIGHT END;CARPE KOI;53 +0.40;A.C.DAĞDEVİREN;CEMİL EJDER;FAH.CEYLAN;5;%1.47(10);36;1:19.64;37,40;
10;NOTE THIS GIRL SKG SK;3y d  d;RUBICON;SURİMŞİNE;56 +0.80;M.AKIN AP;UĞUR ALTIPARMAK;S.YUDUM;7;%0.94(11);36;1:19.84;102,05;
11;TESTIFY;3y a  e;THREE VALLEYS (USA);MISS OLGA;57;C.ALTUN AP;EGE RAMAZAN KURU;A.E.ALKIŞ;6;%10.14(4);69;1:19.86;5,25;
GANYAN(6) :5,95 TL, İKİLİ(3/6) :6,45 TL, SIRALI İKİLİ(6/3) :18,00 TL

2. Kosu :   17:15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HÜRGÖKÇE KG DB SK;3y a  e;JOKER;TATLICAN;57;GÖKH.GÖKÇE;TUNCER GÖKÇE;Ö.GÖKÇE;7;%50.2(1);;1:54.12;1,30;4,5 Boy
2;CİK CİK KG K;3y a  d;YÜREKKAYA;AYTENCİK;52 +0.20;C.PASO AP;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;5;%1.99(2);33;1:54.81;2,70;1 Boy
3;SEYYAHTAY SKG SK;3y d  e;DARBE;TUTKUKAYA;57;İ.KALE;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;3;%1.37(2);34;1:54.97;2,70;3 Boy
4;BOZOVA DERYASI KG;3y k  e;TURBO;AZMİYE SULTAN;54 +0.10;A.YILDIZ AP;KORHAN BERBEROĞLU;ALİ GÜMÜŞ;9;%6.13(4);;1:55.45;7,90;6,5 Boy
5;ÖZGÜNKAYA DB SKG SK;3y a  e;ÖZGÜNKAN;NAMOOS (GB);53;S.AKŞIN AP;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;6;%4(2);33;1:56.61;2,70;
6;İLBERK KG DB SK;3y a  e;ORÇUN;IŞIKSAÇAN;57;O.YILDIZ;SALİHA ULUIRMAKLI;M.AKKUŞ;4;%9.6(3);;1:57.79;7,15;
7;ALTI YOL KG DB SK;3y k  d;ALMAATA;BİRSU;53;E.AKTUĞ AP;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;1;%10.94(2);30;1:59.24;2,70;
8;YALNIZAY KG DB;3y k  e;YALNIZEFE;AYÇİÇEK;57 +0.30;B.KURDU;ERKİN CELEP;A.COŞKAN;10;%5.28(5);26;2:00.36;16,65;
9;ÇAYCIBEY KG SK;3y a  e;HİSARBEY;IŞILTI;57;A.C.DAĞDEVİREN;GÖKHAN ERDOĞAN;Ü.AYBOĞA;8;%4.3(6);;2:03.32;15,60;
10;ÇAMÖNÜ HATUNU KG K GKR;3y a  d;DEMİRDÖVEN;REFİKA;55 +0.30;M.M.BİLGİN;NAZMİ FİLİBELİ;B.ÇELTİK;2;%1.78(7);;2:04.49;31,35;
11;NIBJOĞ KG DB;3y a  e;SULTAN DE FAUST (FR);KOTAN YILDIZI;54 +2.00;K.GÖKÇE AP;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;11;%4.4(2);29;2:12.30;2,70;
[(10)CİK CİK,(7)SEYYAHTAY,(6)ÖZGÜNKAYA,(9)ALTI YOL,(5)NIBJOĞ,] eküridir.GANYAN(3) :1,30 TL, İKİLİ(3/10) :12,30 TL, SIRALI İKİLİ(3/10) :15,15 TL, ÜÇLÜ BAHİS(3/10/7) :21,43 TL, PLASE(10) :1,05 TL, PLASE(3) :1,05 TL, PLASE İKİLİ(3/10) :6,90 TL, PLASE İKİLİ(3/7) :17,00 TL, PLASE İKİLİ(7/10) :15,70 TL, 1. ÇİFTE(6/3) :11,45 TL

3. Kosu :   17:45;Handikap 14/DHÖW /H2; 4 ve Yukarı Araplar; kg; 2000m; Çim;;;;Rekor Derece :2.12.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;1.)10.868 TL;2.)4.347 TL;3.)2.174 TL;4.)1.087 TL;5.)543 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KONDUBEYİ KG K;5y k  a;ZİGANA;ALBENİ;61;M.KAYİŞ AP;İZZET ÖZEN;HAL.KAYA;2;%13.97(2);46;2:19.73;5,10;1 Boy
2;KAHRAMANKAN DB;4y a  a;ÖZGÜNHAN;BİNNAZ;50 +1.70;E.D.ÖKTEN AP;İBRAHİM HALİL ASLAN;HAKAN ASLAN;8;%12.34(4);27;2:19.83;3,75;Burun
3;BİGBOSS KG DB SK;4y a  a;BİTİRİMKARINCA;MİNEL;60,5;C.PASO AP;İSMET ÇİFTÇİ;M.TAMER;5;%6.18(6);50;2:19.84;7,35;1 Boy
4;ÖNCÜGÜZEL KG DB;4y a k;BAŞIMTACI;ÖNCÜGÜL;51 +1.80;E.AKTUĞ AP;A.EMRAH BAŞKAN;M.YAPAROĞLU;1;%1.9(10);29;2:19.95;27,55;Boyun
5;PRENSES ÖZGÜL KG;5y a k;UÇANBEY;ŞEDAT GÜZELİ;60;A.YILDIZ AP;MEHMET SALİH APAYDIN;MEH.KAYA;9;%12.81(3);44;2:20.00;10,40;
6;SALİH DAYI KG DB SK;5y a  a;UÇANOĞLU;SİNİ GÜZELİ;58;B.M.MIRIK;İSMET ÇİFTÇİ;M.TAMER;7;%3.79(6);36;2:20.13;7,35;
7;MISDIVAA KG DB SK;4y d  g;BABA MEVLÜT;MELİSKIZ;53 +2.00;M.M.BİLGİN;FARUK ATEŞ;MEH.KAYA;10;%7.95(7);31;2:20.43;7,80;
8;KÖRKÜTÜK KG DB SK;5y a  a;CANGIL;HANLARKIZI;54,5;D.PALAUR;ESEN KARANLIK;HAL.KAYA;4;%5.25(8);29;2:20.47;12,95;
9;HATTUŞA KG DB SK;4y k  a;BİLGİN;ALMİMRUHİYE.27;60,5;ALP.OLUK AP;MEHMET ALİ AKDAĞ;H.DURMUŞ;12;%18.9(1);48;2:20.48;3,20;
10;ORKİ DB;6y a k;SARUHANAĞA;SABUR ABLA;57,5;MER.ÇELİK;HASAN PEHLİVAN;Ş.ÇELİK;11;%11.02(5);35;2:20.52;4,80;
11;SELÇUKLU ŞAHİNİ KG;4y a  a;UÇANOĞLU;ALKIZBİRİCİK;50;M.UYAR AP;TEKİN BİRİCİK;T.BİRİCİK;3;%0.74(11);22;2:22.49;80,00;
12;PİŞKİN KIZ KG K;7y a k;AYABAKAN;YEKPARE;58,5;O.KIZILDAŞ AP;REYHAN ŞEKER;İ.ALTINÖZ;6;%5.15(9);43;2:25.55;12,95;
[(1)BİGBOSS,(5)SALİH DAYI,] eküridir.GANYAN(3) :5,10 TL, İKİLİ(3/10) :13,45 TL, SIRALI İKİLİ(3/10) :34,20 TL, ÜÇLÜ BAHİS(3/10/1) :109,04 TL, PLASE(10) :4,05 TL, PLASE(3) :2,30 TL, PLASE İKİLİ(1/10) :31,70 TL, PLASE İKİLİ(1/3) :38,10 TL, PLASE İKİLİ(3/10) :10,70 TL, SIRALI 5 Lİ BAHİS(3/10/1/9/4) :5.258,31 TL, 2. ÇİFTE(3/3) :7,60 TL

4. Kosu :   18:30;KV-7; 2 Yaşlı İngilizler; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)128.000 TL;2.)51.200 TL;3.)25.600 TL;4.)12.800 TL;5.)6.400 TL;1.)36.800 TL;2.)14.720 TL;3.)7.360 TL;4.)3.680 TL;5.)1.840 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MICHEAL KG K;2y d  e;HEMSWORTH (USA);MAKE ME SMILE;57;B.KURDU;A.FERHAT KÜÇÜKER;A.COŞKAN;5;%35.42(2);60;1:27.58;3,35;1 Boy
2;RUSKİ SK;2y d  e;HEMSWORTH (USA);KIZIL GÜNEŞ;53 +1.30;MER.ÇELİK;ADEM ERDÖLEK;A.ÖKSÜZLER;3;%5.71(4);;1:27.75;6,35;7 Boy
3;OĞLUM AYAZ KG SK;2y d  e;APPROVE (IRE);FİRDEVS;53;E.AKTUĞ AP;CÜNEYT BAŞ;F.KEMAHLIOĞLU;2;%19.02(3);47;1:28.80;2,95;15 Boy
4;AEGEAN KNIGHT DB SK;2y d  e;MARCAVELLY (USA);FLORIDA WILDCAT (USA);53 +2.00;GÖKH.GÖKÇE;NİMET ARİF KURTEL;B.GÜL;4;%38.22(1);47;1:31.02;1,40;30 Boy
5;ŞEKER SULTAN KG SK;2y d  d;GÜNGÖR BABA;BIXI;54 +1.00;T.BAĞCI;SALİH DURMAZ;MEH.KAYA;1;%1.63(5);;1:35.81;20,50;
GANYAN(1) :3,35 TL, SIRALI İKİLİ(1/4) :11,15 TL, 3. ÇİFTE(3/1) :16,40 TL

5. Kosu :   19:00;Handikap 15/Dişi /H2; 3 Yaşlı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LYUBOV DB SK YP;3y d  d;MENDIP (USA);MELODİ;57,5;B.KURDU;MUSTAFA ARICI;B.ÖZGÜR;9 - DS;%15.01(4)  %14.67(4);48;2:10.85;5,15;Yarım Boy
2;DEEP DELIGHT DB;3y d  d;TOROK (IRE);GALVANLI;54,5 +0.20;MER.ÇELİK;FAHRİ İŞİNİBİLİR;C.ARPEK;7;%21.46(1)  %21.64(1);42;2:10.92;2,60;3 Boy
3;TIDY WOMAN DB SK;3y d  d;WIENER WALZER (GER);SPLATTER HOUSE;54,5;E.AKTUĞ AP;FİGEN BERKOL;L.BERKOL;2;%15.02(3)  %15(3);44;2:11.39;4,00;6 Boy
4;BIRD ROSE SK;3y a  d;WIENER WALZER (GER);SASUNSI;51,5 +0.90;C.ALTUN AP;SEHİBE KEÇELİ;G.ER;10 - DS;%7.12(6)  %8.48(6);42;2:12.25;5,70;1 Boy
5;NURAN HANIM;3y d  d;PAPA CLEM (USA);EASY COME;53 +1.30;N.AVCİ;ONUR YETKİN;Ş.ÖZDENİZ;6;%8.71(5)  %8.77(5);39;2:12.44;10,85;
6;KORDELYA KG DB SK;3y d  d;PAPA CLEM (USA);DAY OF THE NILE (USA);57;M.M.BİLGİN;SABAHATTİN YAVUZ;MEH.KAYA;8;%6.09(7)  %5.94(7);47;2:14.37;13,50;
7;ARSLAN KAPISI KG DB SK;3y d  d;LION HEART (USA);MIDPOINT;57,5;B.M.MIRIK;TANSEL ARSLAN;HAL.KAYA;3;%5.73(8)  %5.78(8);48;2:14.53;16,05;
8;PRENSES DURU K;3y a  d;CORINTHIAN (USA);FLYING BEAUTY;60;C.PASO AP;MUSTAFA ADALAR;MEH.DAŞ;4;%16.37(2)  %15.45(2);57;2:16.91;4,65;
9;BABY BAM BAM SKG SK;3y k  d;NATIVE KHAN (FR);HEZRİN;52,5;C.YILMAZ AP;ZEYNEP AKYOL;S.YANIK;1;%3.48(9)  %3.3(9);44;2:17.25;12,60;
10;LABREANNA KG DB;3y a  d;CAPTAIN RIO (GB);EXETER;50 +2.00;A.C.DAĞDEVİREN;BERK PELENK;M.ZELYURT;5;%1.02(10)  %0.98(10);25;2:24.41;61,95;
GANYAN(3) :5,15 TL, İKİLİ(3/8) :7,85 TL, SIRALI İKİLİ(3/8) :16,90 TL, 4. ÇİFTE(1/3) :11,10 TL

6. Kosu :   19:30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AKLIM KG DB SK;3y d  e;YÜREKKAYA;AKLIMDA;57;A.KÜRÜNDÜK;HALİL ASLAN;HAKAN ASLAN;4;%11.84(4)  %11.84(4);29;1:54.15;6,40;7 Boy
2;SARRAF HATI KG SK;3y d  e;SARRAF;AYPRENSES;57;M.ÇİÇEK;BEKİR ÜNLÜ;D.ALCEYLAN;10;%37.53(1)  %34.76(1);31;1:55.22;1,80;6 Boy
3;FERHATHAN KG K GKR;3y k  e;HABERKAN;DAMLANUR;57;MER.ÇELİK;AYSEL BAYDAN;M.YAPAROĞLU;1;%12.74(3)  %12.8(3);30;1:56.22;5,20;4 Boy
4;MİRİ MİRAN KG GKR;3y a  e;PALA DAYI;PARLAKYILDIZ;54 +1.60;MUH.OK AP;MUSTAFA AMAÇ;FAH.CEYLAN;2;%19.04(2)  %18.81(2);34;1:56.91;3,25;3 Boy
