İzmir;(18. Yarış Günü);11/06/2022
1. Kosu :   16:45;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ŞİFNE EFESİ DB SK;6y k  a;JOKER;ŞİFNELİ;57;E.AKTUĞ AP;İRFAN BERBEROĞLU;M.AKKUŞ;5;%41.3(1);75;1:52.10;1,25;7 Boy
2;VANLIMAHO KG DB;9y k  a;ŞANSÜR;NURDANAY;60;MUH.OK AP;ŞAHNUR KARACA;M.Y.AKKEYİK;3;%9.57(3);88;1:53.31;6,30;4 Boy
3;DEMİRŞAH KG DB;5y k  a;EFEM;GÖKYEL;56;M.M.BİLGİN;ŞAFAK GÜMÜŞ;ŞAFAK GÜMÜŞ;7;%10.54(4);65;1:53.93;7,25;3 Boy
4;DEMİRBARS KG DB;6y a  a;KAMAN;ELAYAR;57;MER.ÇELİK;ERGÜN OKYAR;MEH.KAYA;9;%9.73(5);68;1:54.46;13,15;Baş
5;KENANLI DB SKG SK GKR;5y a  a;AYABAKAN;NALANIM;61;E.AKKILIÇ AP;ZAFER GEZİCİ;SEYİT GÖKÇE;2;%5.81(6);74;1:54.50;19,35;
6;KUTLUŞAHIM KG DB;7y k  a;FAROTAY;ALBİNA;60;N.AVCİ;FATMA NİLGÜN KUTLU;M.MEHMET İNAL;8;%14.43(2);61;1:54.59;7,55;
7;BİCEROĞLU KG DB SK;7y k  a;KOCABEY;AYPERİ;56;O.KIZILDAŞ AP;ŞAHNUR KARACA;M.Y.AKKEYİK;4;%3.58(3);73;1:56.67;6,30;
8;GOBEN KG;8y k  a;TURBO;GELİNKIZ;54 +1.40;ALP.OLUK AP;İSMET ARSLANCA;M.BULUT;6;%3.93(7);80;1:56.68;15,55;
9;TORTUM KG SK;4y d  a;TÜMÖZ BEY;RAVZA;54 +0.90;M.BAYDAN;ARİF ÇELİK;E.C.BAYDAN;1;%1.12(8);53;1:56.89;52,80;
