İzmir;(51. Yarış Günü);06/10/2022
1. Kosu :   17:15;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)92.500 TL;2.)37.000 TL;3.)18.500 TL;4.)9.250 TL;5.)4.625 TL;1.)15.956 TL;2.)6.383 TL;3.)3.191 TL;4.)1.596 TL;5.)798 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SPEEDY FOOT KG DB;3y a  d;MUNNINGS (USA);CHAPEAU CHIC (USA);62;M.KAYA;SEMA ULAŞ;B.GÜL;1;%31.95(1);63;1:17.42;1,90;Boyun
2;EFE MY HAWK DB;3y d  e;FAST 'N' FAMOUS (AUS);LADY PRESIDENT;52 +2.00;B.M.MIRIK;YİĞİT YİĞİTLER;A.ÖKSÜZLER;5;%5.48(6);43;1:17.47;12,00;2,5 Boy
3;MİNTEHA SKG SK BB;3y a  d;KANEKO;RASHFA (GB);56 +0.80;Z.KARABULUT AP;CAN ÇAĞRI;F.TURAN;4;%8.06(5);53;1:17.73;6,95;1,5  Boy
4;BATIRAY KG DB SK;3y d  e;FLY BY ME;MASTER PLAN;56;MER.ÇELİK;CİHAN ARŞ;Y.BULUT;2;%29.85(2);51;1:17.88;2,15;3 Boy
5;TANGÜL HANIM K DB;3y d  d;DEĞİRMENDERELİ;SAHRA;55 +0.50;C.ALTUN AP;ZEKİ UYGUR;MEH.KAYA;7;%8.77(4);55;1:18.24;9,70;
6;QUEEN ON DUTY KG K DB;3y a  d;DUTYFREE;WOLF OF WIND;55,5 +0.30;N.AVCİ;ALP Ş. EVCİMEN;C.ŞAMLI;6;%13.01(3);50;1:18.27;5,50;
7;COLOUR OF FIRE SKG SK;3y d  e;SPEEDY WOLF;SKY IS THE LIMIT;51 +0.50;D.PALAUR;GÜVEN BAŞÇİVİ;M.YAPAROĞLU;3;%2.88(7);41;1:19.12;21,85;
GANYAN(1) :1,90 TL, İKİLİ(1/6) :14,55 TL, SIRALI İKİLİ(1/6) :20,80 TL

2. Kosu :   18:00;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.96
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BATUR KHAN KG SK;2y d  e;SHARP KNIFE (USA);DETELİNA;55;E.AKTUĞ AP;ALİ DOBAK;Z.KURT;5;%16.4(4);;1:10.86;5,80;5 Boy
2;MUHARREM ABİ KG SK;2y d  e;DUTYFREE;AKYAKALIKIZ;54;C.PASO AP;ALP Ş. EVCİMEN;C.ŞAMLI;3;%32.86(1);36;1:11.48;1,95;7 Boy
3;LA BOMBONERA KG K;2y k  e;WIN RIVER WIN (USA);GOLDEN OK;57;M.M.BİLGİN;HÜSEYİN YILDIZ;M.ZELYURT;1;%2.93(6);;1:12.36;19,50;6,5 Boy
4;FREEDOM FOREVER KG K;2y d  d;ROCKMASTER (IRE);SECOND CHANCE;55 +0.10;GÖKH.GÖKÇE;FATMA RANA ATAŞ ÇALIK;N.DÖNMEZ;2;%6.95(5);;1:13.19;10,30;2 Boy
5;EURUS K;2y d  d;YILDIRIMBEY;GÜLER YÜZLÜM;55 +0.80;M.GÖNÜLTAŞ;İLKER İYİKOL;Ö.GÖKÇE;6 - DS;%19.27(3);;1:13.43;2,45;
6;THE LAST STORM KG K;2y d  e;BAY ÇİFTÇİOĞLU;YILIŞIK;57 +0.50;A.OKAN PAZAR;NECATİ ÇİFTÇİOĞLU;Y.BULUT;7 - DS;%2.08(7);;1:14.60;18,55;
7;BARYCENTER KG DB SK;2y d  d;MALİ;EMİRA;55 +2.00;M.KAYA;KEREM BAŞKOÇ;C.ŞAMLI;4;%19.49(2);37;1:16.07;4,00;
GANYAN(1) :5,80 TL, İKİLİ(1/3) :5,95 TL, SIRALI İKİLİ(1/3) :14,30 TL, ÜÇLÜ BAHİS(1/3/2) :58,99 TL, 1. ÇİFTE(1/1) :13,35 TL

3. Kosu :   18:30;ŞARTLI 5/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.00 kg; 1300m; Çim;;;;Rekor Derece :1.22.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)92.500 TL;2.)37.000 TL;3.)18.500 TL;4.)9.250 TL;5.)4.625 TL;1.)15.956 TL;2.)6.383 TL;3.)3.191 TL;4.)1.596 TL;5.)798 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LOKUM OĞLU KG SK;7y k  a;TURBO;LOKUM;59;K.TOKAÇOĞLU;HAMDİ ÖZŞAHİN;HAL.KAYA;5;%32.6(1);94;1:23.87;1,85;Yarım Boy
2;ESER KG DB SK;9y k  a;JOKER;GÖKÇETAY;55;C.ALTUN AP;HÜSEYİN ÇELİKAY;FAH.CEYLAN;3;%17.25(3);90;1:23.92;3,70;1,5  Boy
