İzmir;(19. Yarış Günü);13/02/2022
1. Kosu :   15:15;Maiden/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1600m; Kum;;;;Rekor Derece :1.38.10
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MISS DEMET;3y d  d;CAPTAIN RIO (GB);BERVA;56;G.ÖZÇELİK AP;ZEKİ ÇELİK;MEH.KAYA;8;%20.89(2);32;1:45.40;4,15;1 Boy
2;TIDY WOMAN;3y d  d;WIENER WALZER (GER);SPLATTER HOUSE;58;F.AVCI;FİGEN BERKOL;L.BERKOL;1;%5.79(6);30;1:45.54;10,15;Yarım Boy
3;MEMENTO KG DB SK;3y k  d;DEHA;FESTİVALE;58;MER.ÇELİK;TAYRAL TUTUMLU;B.TURGUL;9;%13.84(4);30;1:45.65;3,15;2,5 Boy
4;GİRİSKİN KG SK;3y d  d;RENK;ASWAAQ (IRE);58;M.ÇİÇEK;UĞUR ALTUNBAŞ;L.ÖZMERGEN;2;%12.45(5);29;1:45.98;5,75;7 Boy
5;DONNA CARA DB SK;3y a  d;KANEKO;RICCA DONNA;58;N.AVCİ;CİHAN EMİL;A.ÖMEROĞLU;5;%14.92(3);;1:47.20;6,85;
6;PRINCESS THALIA SKG SK;3y d  d;LION KING;HOLLY HOLIDAY;55;MUH.OK AP;NURULLAH ASTAN;MEH.KAYA;6;%0.84(10);19;1:47.52;78,40;
7;REALM OF FIRE KG DB;3y a  d;SPEEDY WOLF;MAHPERI (IRE);58;H.KAPLAN;GÜNSEN SOYUPAK;B.GÜL;7;%2.46(8);;1:47.78;23,10;
8;PRINCESS MELITA KG K;3y d  d;AGRESIVO (USA);ESQUELA;58;A.ÇELİK;FURKAN TAŞKIRAN;L.BERKOL;3;%23.06(1);;1:48.28;3,20;
9;GOLD HUNTER KG DB SK;3y d  d;SCARFACE;VIVA LA VIDA;58;M.M.BİLGİN;HÜSEYİN YILDIZ;M.ZELYURT;10 - DS;%4.4(7);;1:51.71;15,40;
10;ARYA KUŞ KG DB;3y d  d;WIN RIVER WIN (USA);STARMOON;58;A.C.DAĞDEVİREN;ERGÜN OKYAR;MEH.KAYA;4;%1.35(9);17;1:52.08;48,50;
GANYAN(6) :4,15 TL, İKİLİ(6/10) :21,15 TL, SIRALI İKİLİ(6/10) :41,70 TL

2. Kosu :   15:45;ŞARTLI 2/DHÖW /X-1; 4 ve Yukarı Araplar; 58.00kg; 61.00 kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)41.500 TL;2.)16.600 TL;3.)8.300 TL;4.)4.150 TL;5.)2.075 TL;1.)7.159 TL;2.)2.864 TL;3.)1.432 TL;4.)716 TL;5.)358 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TOROSDAĞI KG DB SK;9y a  a;KAIZBERT (RU);HAÇÇE;58;O.YILDIZ;METE ÇELİK;S.ÖNDER;3;%35.8(1);105;1:52.72;2,35;Yarım Boy
2;ONARBEY KG;5y k  a;ARASLI;SEVİNÇKAN;61;M.ÇİÇEK;TARKAN H. ONAR;SEYİT GÖKÇE;9;%26.91(2);83;1:52.82;2,15;3 Boy
