İstanbul;(28. Yarış Günü);15/06/2022
1. Kosu :   14:30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1600m; Çim;;;;Rekor Derece :1.33.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RIBERY K DB;3y d  g;RODOPLU;THE ROADTO VICTORY;52 +1.00;B.ÇIĞLA AP;SÜLEYMAN KORKMAZ;ALİ BOZKURT;1;;38;1:36.61;8,70;1,5  Boy
2;PELIGROSA SK;3y d  d;YILDIRIMBEY;MEDVİNA;58,5;E.AKTUĞ AP;BERKAN AKÇAM;H.ACAR;4;;51;1:36.82;5,85;Baş
3;RABITELLİ KG K;3y d  e;SMART ROBIN (JPN);GÜLŞAH HANIM;61;S.BOYRAZ;ERDAL URAL;M.SOYKUVVET;3;;52;1:36.85;1,70;1,5  Boy
4;LENORA SK;3y a  d;THREE VALLEYS (USA);INDIAN GREEN;54 +1.10;M.KAYİŞ AP;TOLGAHAN TOPCU;SU.ÖZKAN;7 - DS;;42;1:37.09;28,45;Burun
5;HONEYMOON KG K;3y d  d;TOROK (IRE);PRIZE MOMENT (USA);58;G.KOCAKAYA;MERT BAYIR;T.ŞİT;2;;46;1:37.10;2,15;
6;BODACIOUS KG SK;3y a  e;EL CORREDOR (USA);DARGA;51 +2.00;N.AVCİ;S.SIRRI ÖZCAN;SU.ÖZKAN;5;;32;1:38.70;17,85;
7;ANGRY QUEEN DB;3y d  d;CORINTHIAN (USA);GÖKLERİN YILDIZI;52 +0.90;GÖK.BEKTAŞ;ENDER COŞGUNSU;ORK. ÖZELCANAT;6 - DS;;34;1:40.67;45,45;
GANYAN(5) :8,70 TL, İKİLİ(2/5) :21,90 TL, SIRALI İKİLİ(5/2) :44,50 TL, ÜÇLÜ BAHİS(5/2/1) :44,50 TL

2. Kosu :   15:00;Maiden/Dişi; 2 Yaşlı İngilizler; 57.00kg; 1100m; Çim;;;;Rekor Derece :1.02.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)21.563 TL;2.)8.625 TL;3.)4.313 TL;4.)2.156 TL;5.)1.078 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RUN FOR HART K;2y k  d;LION HEART (USA);ART LADY;57;A.ASLAN;HASAN KARAKEÇİ;S.ÖRDEM;2;;37;1:06.50;4,30;Burun
2;MİRA LİNDA KG K;2y d  d;ROCKMASTER (IRE);ŞANSLIKIZ;57;G.ÖZÇELİK;ADNAN SERBEST;A.SERBEST;5;;;1:06.51;3,95;5 Boy
3;NURSELİN KG SK ÖG;2y a  d;YILDIRIMBEY;TUĞÇE HANIM;57;H.ÇİZİK;ONUR SUMEL;CUMA POLAT;6;;;1:07.33;9,15;1 Boy
4;BLACK PINK KG K;2y a  d;CONGRATS (USA);BIRD SECRETS (USA);57;N.AVCİ;GÜNSEN SOYUPAK;B.AY;4;;;1:07.46;3,00;1 Boy
5;TEMPESTA MIA SK;2y d  d;THREE VALLEYS (USA);BYE BYE FUJI (USA);57;G.KOCAKAYA;DUYGU FATURA;S.TAŞBEK;3;;39;1:07.61;2,20;
6;MY DISASTER SKG SK SGKR;2y d  d;HERE TO FLY;GREEN DUCHESS;57 +0.20;H.KAPLAN;DAVUT SAV;D.SAV;1;;31;1:10.00;18,35;
GANYAN(5) :4,30 TL, SIRALI İKİLİ(5/2) :25,15 TL, 1. ÇİFTE(5/5) :59,95 TL

3. Kosu :   15:30;ŞARTLI 5/DHÖW/Dişi; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1400m; Çim;;;;Rekor Derece :1.29.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)15.525 TL;2.)6.210 TL;3.)3.105 TL;4.)1.553 TL;5.)776 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SUBİKE KG DB;6y k k;ARASLI;KUTBİKE;59,5;G.KOCAKAYA;TÜLAY ÇİFTÇİ;S.ÇİFTÇİ;9;%13.85(3);80;1:31.83;5,05;2 Boy
2;SAFARİ KG K;5y d k;KAIZBERT (RU);DEHA GÜZELİ;55,5 +2.00;O.GÖKÇE;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;6;%6.39(4);75;1:32.11;11,80;1 Boy
3;YENERSULTAN KG SK;5y a k;KAIZBERT (RU);SÖNMEZ SULTAN;60,5;Ö.YILDIRIM;SONGÜL TEKİNALP;K.TEKİNALP;10;%34.79(1);101;1:32.27;2,15;1,5  Boy
4;TEKKURŞUN KG K;6y k k;KAIZBERT (RU);SÖNMEZ ATEŞ;55,5;A.KAÇMAZ;ASİYE YILDIZ;OL. AKTÜRK;12 - DS;%4.28(8);77;1:32.51;25,30;1 Boy
5;KIR KUMRU KG SK;6y k k;TURBO;ANOŞ;57,5;M.N.SUNKAR AP;NİHAT KARATOPRAK;A.KURT;4;%19.88(2);90;1:32.68;2,70;
6;GURBET ATEŞİ KG K DB;6y a k;ATEŞTOPU;GURBETKUŞU;57,5;S.BOYRAZ;EYLEM TANİYİT;OL. AKTÜRK;2;%6.23(5);82;1:32.89;13,85;
7;GÜNBİKE SK YP;7y d k;GÜNTAY;KUTBİKE;55,5;H.KAPLAN;DAVUT SAV;D.SAV;1;%1.58(10);60;1:33.11;35,35;
8;MADAM ELLİ KG SK;8y a k;UÇANBEY;ONBİR AYIN SULTANI;55,5;A.OLUK;ÜMRE SULTAN BÜYÜKBAŞ;S.İŞLETİR;11;%4.99(6);83;1:33.17;19,75;
9;GÜLÇİN SULTAN KG DB SK;5y k k;ÖZHABER;MENCULE.53;55,5 +0.70;H.ÇİZİK;HALİL ÖZTÜRK;M.U.TURAN;5;%2.5(9);69;1:33.42;37,00;
10;AYDANKIZ KG;6y k k;ÖZGÜNHAN;AYDANAZ;53,5 +1.30;M.G.ARSLAN AP;ERDAL TURAN;M.U.TURAN;8;%0.77(11);64;1:33.66;65,60;
11;MALALA KG K;5y a k;UÇANOĞLU;ÇAVİ;59,5;VEDAT ABİŞ;TARIK AYDIN;AT.GÖKÇE;3;%4.35(7);56;1:38.61;14,45;
12;SAHRAP KG K;5y a k;ENGİNHAN;YAZ YAĞMURU;53,5;D.KAYA AP;YASİN GÖKÇE;AT.GÖKÇE;7;%0.38(12);27;Derecesiz;78,35;
GANYAN(4) :5,05 TL, İKİLİ(4/10) :29,35 TL, SIRALI İKİLİ(4/10) :63,40 TL, 2. ÇİFTE(5/4) :32,30 TL

4. Kosu :   16:00;ŞARTLI 2/DHÖW; 4 Yaşlı Araplar; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)46.000 TL;2.)18.400 TL;3.)9.200 TL;4.)4.600 TL;5.)2.300 TL;1.)7.935 TL;2.)3.174 TL;3.)1.587 TL;4.)794 TL;5.)397 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MELTEMKIZ KG SK;4y a k;SONALP;BEDESTEN;54 +1.00;GÖKH.GÖKÇE;METEHAN YALÇINKAYA;M.ERKUŞ;13;%26.53(2);48;2:22.95;2,55;1 Boy
2;KURT ENGİN KG SK;4y k  a;BABA MEVLÜT;BLUE VELVET;53 +0.40;D.KAYA AP;RECEP GÜLDOĞDU;E.USLU;7;%9.39(4);30;2:23.10;7,20;4 Boy
3;CANATAN KG K DB;4y a  a;ENGİNHAN;HAKİDEM;58;B.ÇIĞLA AP;MEHMET ÖĞÜT;H.HARMANBAŞI;17 - DS;%2.47(9);36;2:23.73;30,75;Baş
4;KIRAT BEY KG DB SK;4y a  a;KIRATHAN;HALESULTAN;58;H.KAPLAN;HALİL ÖZTÜRK;M.U.TURAN;14;%9.67(3);43;2:23.76;9,70;4 Boy
5;UĞURKAAN DB SKG SK;4y a  a;ONURKAAN;AKSU;55;E.AKTUĞ AP;M.KEREM ALKAN;H.BAĞDAN;18 - DS;%1.21(11);33;2:24.48;38,35;
6;KODALOĞLU KG DB SK;4y d  a;UÇANOĞLU;NURDANAY;52 +1.60;H.YOLAÇICI AP;MELİSA ŞAFAK GİRER;C.TURAN;12;%0.32(17);;2:25.14;124,20;
7;FIRTINA KG DB SK;4y k  a;YAKUPBEY;CANRÜKEN;57;A.ŞENBAHAR AP;İ.HALİL ALTIN;M.ALTIN;4;%3.67(6);37;2:25.25;22,70;
8;ESARETİM KG K DB;4y k  a;TURBO;PRENSES AMASTRİST;54;Ç.TAŞCI AP;FERHAT TOPUZ;E.KOCA;9;%3.13(7);35;2:27.22;21,95;
9;KEŞİFTAY K;4y k  a;ORÇUN;SEBİLE;56;H.ÇİZİK;CEM H. KEÇİK;T.KURT;3;%28.04(1);44;2:27.52;2,45;
10;KARACALAR KG K DB GKR;4y k  a;AĞA KARACA;CEYLANKIZ;58;M.KAYİŞ AP;ŞAHNUR KARACA;H.ACAR;5;%7.39(5);41;2:29.44;9,20;
11;ASİL LİDER KG K;4y k  a;LİDERTAY;CANATEŞ;55 +1.00;M.ÖZDEMİR AP;EROL URAL;M.SOYKUVVET;1;%0.52(15);13;2:29.70;92,75;
12;NİNETHATUN KG K;4y a k;KAIZBERT (RU);TEK DİŞİ;53;A.KAÇMAZ;MUNİR GÖKÇE;E.KOCA;16 - DS;%1.57(10);28;2:29.77;39,30;
13;ABERNALI KIZ KG DB SK;4y a k;BİTİRİMKARINCA;SOYDAN;53;GÖK.BEKTAŞ;ORHAN KARAMAN;ŞÜK. ÇELİK;6;%2.96(8);42;2:30.67;25,65;
14;AYDERLİM KG SK;4y a k;GELİBOLU;ARTVİNLİ;53 +2.00;İ.SOYAD;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;2;%0.57(14);28;2:32.16;100,30;
